occupation,filename,file,method,page_count,char_count,status,error
ENGINEERING,10030015.pdf,..\Dataset\ENGINEERING\10030015.pdf,native_pdfplumber,1,2695,ok,
ENGINEERING,10219099.pdf,..\Dataset\ENGINEERING\10219099.pdf,native_pdfplumber,2,7768,ok,
ENGINEERING,10624813.pdf,..\Dataset\ENGINEERING\10624813.pdf,native_pdfplumber,2,6671,ok,
ENGINEERING,10712803.pdf,..\Dataset\ENGINEERING\10712803.pdf,native_pdfplumber,2,9320,ok,
ENGINEERING,10985403.pdf,..\Dataset\ENGINEERING\10985403.pdf,native_pdfplumber,2,4715,ok,
ENGINEERING,11890896.pdf,..\Dataset\ENGINEERING\11890896.pdf,native_pdfplumber,2,5629,ok,
ENGINEERING,11981094.pdf,..\Dataset\ENGINEERING\11981094.pdf,native_pdfplumber,2,5786,ok,
ENGINEERING,12011623.pdf,..\Dataset\ENGINEERING\12011623.pdf,native_pdfplumber,2,6744,ok,
ENGINEERING,12022566.pdf,..\Dataset\ENGINEERING\12022566.pdf,native_pdfplumber,1,5452,ok,
ENGINEERING,12472574.pdf,..\Dataset\ENGINEERING\12472574.pdf,native_pdfplumber,3,17749,ok,
ENGINEERING,12488356.pdf,..\Dataset\ENGINEERING\12488356.pdf,native_pdfplumber,2,6945,ok,
ENGINEERING,12518008.pdf,..\Dataset\ENGINEERING\12518008.pdf,native_pdfplumber,2,6878,ok,
ENGINEERING,12748557.pdf,..\Dataset\ENGINEERING\12748557.pdf,native_pdfplumber,2,5548,ok,
ENGINEERING,13149176.pdf,..\Dataset\ENGINEERING\13149176.pdf,native_pdfplumber,2,6667,ok,
ENGINEERING,13264796.pdf,..\Dataset\ENGINEERING\13264796.pdf,native_pdfplumber,5,18769,ok,
ENGINEERING,14049846.pdf,..\Dataset\ENGINEERING\14049846.pdf,native_pdfplumber,2,5719,ok,
ENGINEERING,14206561.pdf,..\Dataset\ENGINEERING\14206561.pdf,native_pdfplumber,1,3422,ok,
ENGINEERING,14554542.pdf,..\Dataset\ENGINEERING\14554542.pdf,native_pdfplumber,3,11582,ok,
ENGINEERING,15139979.pdf,..\Dataset\ENGINEERING\15139979.pdf,native_pdfplumber,3,12903,ok,
ENGINEERING,15601399.pdf,..\Dataset\ENGINEERING\15601399.pdf,native_pdfplumber,1,2118,ok,
ENGINEERING,15858254.pdf,..\Dataset\ENGINEERING\15858254.pdf,native_pdfplumber,2,5006,ok,
ENGINEERING,15941675.pdf,..\Dataset\ENGINEERING\15941675.pdf,native_pdfplumber,2,5044,ok,
ENGINEERING,16803215.pdf,..\Dataset\ENGINEERING\16803215.pdf,native_pdfplumber,2,4888,ok,
ENGINEERING,16911115.pdf,..\Dataset\ENGINEERING\16911115.pdf,native_pdfplumber,2,4957,ok,
ENGINEERING,17043822.pdf,..\Dataset\ENGINEERING\17043822.pdf,native_pdfplumber,2,6585,ok,
ENGINEERING,17103000.pdf,..\Dataset\ENGINEERING\17103000.pdf,native_pdfplumber,2,5429,ok,
ENGINEERING,17108676.pdf,..\Dataset\ENGINEERING\17108676.pdf,native_pdfplumber,2,5434,ok,
ENGINEERING,17488801.pdf,..\Dataset\ENGINEERING\17488801.pdf,native_pdfplumber,1,4899,ok,
ENGINEERING,17926546.pdf,..\Dataset\ENGINEERING\17926546.pdf,native_pdfplumber,2,6110,ok,
ENGINEERING,18753367.pdf,..\Dataset\ENGINEERING\18753367.pdf,native_pdfplumber,2,7940,ok,
ENGINEERING,19124258.pdf,..\Dataset\ENGINEERING\19124258.pdf,native_pdfplumber,2,5031,ok,
ENGINEERING,19396040.pdf,..\Dataset\ENGINEERING\19396040.pdf,native_pdfplumber,2,5064,ok,
ENGINEERING,19397727.pdf,..\Dataset\ENGINEERING\19397727.pdf,native_pdfplumber,2,4910,ok,
ENGINEERING,19553067.pdf,..\Dataset\ENGINEERING\19553067.pdf,native_pdfplumber,2,4830,ok,
ENGINEERING,19612167.pdf,..\Dataset\ENGINEERING\19612167.pdf,native_pdfplumber,1,3150,ok,
ENGINEERING,20566550.pdf,..\Dataset\ENGINEERING\20566550.pdf,native_pdfplumber,2,7051,ok,
ENGINEERING,20882041.pdf,..\Dataset\ENGINEERING\20882041.pdf,native_pdfplumber,2,5960,ok,
ENGINEERING,20981299.pdf,..\Dataset\ENGINEERING\20981299.pdf,native_pdfplumber,2,5434,ok,
ENGINEERING,21038022.pdf,..\Dataset\ENGINEERING\21038022.pdf,native_pdfplumber,2,8265,ok,
ENGINEERING,21298336.pdf,..\Dataset\ENGINEERING\21298336.pdf,native_pdfplumber,1,1209,ok,
ENGINEERING,21629057.pdf,..\Dataset\ENGINEERING\21629057.pdf,native_pdfplumber,2,7434,ok,
ENGINEERING,21807224.pdf,..\Dataset\ENGINEERING\21807224.pdf,native_pdfplumber,2,2778,ok,
ENGINEERING,21847415.pdf,..\Dataset\ENGINEERING\21847415.pdf,native_pdfplumber,2,6106,ok,
ENGINEERING,22605864.pdf,..\Dataset\ENGINEERING\22605864.pdf,native_pdfplumber,2,7170,ok,
ENGINEERING,22890839.pdf,..\Dataset\ENGINEERING\22890839.pdf,native_pdfplumber,2,5918,ok,
ENGINEERING,23234047.pdf,..\Dataset\ENGINEERING\23234047.pdf,native_pdfplumber,2,5651,ok,
ENGINEERING,23438227.pdf,..\Dataset\ENGINEERING\23438227.pdf,native_pdfplumber,2,5822,ok,
ENGINEERING,23497307.pdf,..\Dataset\ENGINEERING\23497307.pdf,native_pdfplumber,2,6668,ok,
ENGINEERING,24322804.pdf,..\Dataset\ENGINEERING\24322804.pdf,native_pdfplumber,1,5215,ok,
ENGINEERING,24647794.pdf,..\Dataset\ENGINEERING\24647794.pdf,native_pdfplumber,2,4932,ok,
ENGINEERING,25425322.pdf,..\Dataset\ENGINEERING\25425322.pdf,native_pdfplumber,2,7708,ok,
ENGINEERING,25608963.pdf,..\Dataset\ENGINEERING\25608963.pdf,native_pdfplumber,2,6165,ok,
ENGINEERING,25797445.pdf,..\Dataset\ENGINEERING\25797445.pdf,native_pdfplumber,1,4845,ok,
ENGINEERING,25919149.pdf,..\Dataset\ENGINEERING\25919149.pdf,native_pdfplumber,2,4830,ok,
ENGINEERING,25930778.pdf,..\Dataset\ENGINEERING\25930778.pdf,native_pdfplumber,1,2041,ok,
ENGINEERING,26456899.pdf,..\Dataset\ENGINEERING\26456899.pdf,native_pdfplumber,2,4647,ok,
ENGINEERING,26834746.pdf,..\Dataset\ENGINEERING\26834746.pdf,native_pdfplumber,2,7356,ok,
ENGINEERING,27040860.pdf,..\Dataset\ENGINEERING\27040860.pdf,native_pdfplumber,1,3111,ok,
ENGINEERING,27152464.pdf,..\Dataset\ENGINEERING\27152464.pdf,native_pdfplumber,2,5919,ok,
ENGINEERING,27756469.pdf,..\Dataset\ENGINEERING\27756469.pdf,native_pdfplumber,2,5481,ok,
ENGINEERING,28005884.pdf,..\Dataset\ENGINEERING\28005884.pdf,native_pdfplumber,2,4639,ok,
ENGINEERING,28078163.pdf,..\Dataset\ENGINEERING\28078163.pdf,native_pdfplumber,2,6200,ok,
ENGINEERING,28320387.pdf,..\Dataset\ENGINEERING\28320387.pdf,native_pdfplumber,2,5003,ok,
ENGINEERING,28505854.pdf,..\Dataset\ENGINEERING\28505854.pdf,native_pdfplumber,2,7948,ok,
ENGINEERING,28628090.pdf,..\Dataset\ENGINEERING\28628090.pdf,native_pdfplumber,2,11444,ok,
ENGINEERING,28630325.pdf,..\Dataset\ENGINEERING\28630325.pdf,native_pdfplumber,1,2694,ok,
ENGINEERING,28631840.pdf,..\Dataset\ENGINEERING\28631840.pdf,native_pdfplumber,2,5122,ok,
ENGINEERING,28762662.pdf,..\Dataset\ENGINEERING\28762662.pdf,native_pdfplumber,2,6930,ok,
ENGINEERING,28831378.pdf,..\Dataset\ENGINEERING\28831378.pdf,native_pdfplumber,2,5399,ok,
ENGINEERING,28923650.pdf,..\Dataset\ENGINEERING\28923650.pdf,native_pdfplumber,2,5530,ok,
ENGINEERING,30097175.pdf,..\Dataset\ENGINEERING\30097175.pdf,native_pdfplumber,2,4890,ok,
ENGINEERING,30288581.pdf,..\Dataset\ENGINEERING\30288581.pdf,native_pdfplumber,1,3445,ok,
ENGINEERING,30542184.pdf,..\Dataset\ENGINEERING\30542184.pdf,native_pdfplumber,2,8872,ok,
ENGINEERING,31677347.pdf,..\Dataset\ENGINEERING\31677347.pdf,native_pdfplumber,2,6442,ok,
ENGINEERING,31684925.pdf,..\Dataset\ENGINEERING\31684925.pdf,native_pdfplumber,2,6016,ok,
ENGINEERING,31694970.pdf,..\Dataset\ENGINEERING\31694970.pdf,native_pdfplumber,2,8083,ok,
ENGINEERING,32081266.pdf,..\Dataset\ENGINEERING\32081266.pdf,native_pdfplumber,3,10428,ok,
ENGINEERING,32802563.pdf,..\Dataset\ENGINEERING\32802563.pdf,native_pdfplumber,2,5809,ok,
ENGINEERING,32985311.pdf,..\Dataset\ENGINEERING\32985311.pdf,native_pdfplumber,1,2995,ok,
ENGINEERING,33685075.pdf,..\Dataset\ENGINEERING\33685075.pdf,native_pdfplumber,2,6892,ok,
ENGINEERING,35172961.pdf,..\Dataset\ENGINEERING\35172961.pdf,native_pdfplumber,2,5609,ok,
ENGINEERING,35389360.pdf,..\Dataset\ENGINEERING\35389360.pdf,native_pdfplumber,3,10117,ok,
ENGINEERING,35651876.pdf,..\Dataset\ENGINEERING\35651876.pdf,native_pdfplumber,3,15199,ok,
ENGINEERING,35737840.pdf,..\Dataset\ENGINEERING\35737840.pdf,native_pdfplumber,1,5416,ok,
ENGINEERING,36149549.pdf,..\Dataset\ENGINEERING\36149549.pdf,native_pdfplumber,2,4722,ok,
ENGINEERING,36517781.pdf,..\Dataset\ENGINEERING\36517781.pdf,native_pdfplumber,2,6309,ok,
ENGINEERING,37335325.pdf,..\Dataset\ENGINEERING\37335325.pdf,native_pdfplumber,2,8910,ok,
ENGINEERING,38220146.pdf,..\Dataset\ENGINEERING\38220146.pdf,native_pdfplumber,1,4923,ok,
ENGINEERING,38314236.pdf,..\Dataset\ENGINEERING\38314236.pdf,native_pdfplumber,1,3339,ok,
ENGINEERING,38535335.pdf,..\Dataset\ENGINEERING\38535335.pdf,native_pdfplumber,1,1409,ok,
ENGINEERING,39835894.pdf,..\Dataset\ENGINEERING\39835894.pdf,native_pdfplumber,2,5655,ok,
ENGINEERING,39855211.pdf,..\Dataset\ENGINEERING\39855211.pdf,native_pdfplumber,2,7311,ok,
ENGINEERING,43752620.pdf,..\Dataset\ENGINEERING\43752620.pdf,native_pdfplumber,2,6945,ok,
ENGINEERING,44624796.pdf,..\Dataset\ENGINEERING\44624796.pdf,native_pdfplumber,2,3503,ok,
ENGINEERING,47276718.pdf,..\Dataset\ENGINEERING\47276718.pdf,native_pdfplumber,2,8060,ok,
ENGINEERING,47549345.pdf,..\Dataset\ENGINEERING\47549345.pdf,native_pdfplumber,2,3970,ok,
ENGINEERING,47919212.pdf,..\Dataset\ENGINEERING\47919212.pdf,native_pdfplumber,2,5522,ok,
ENGINEERING,49127329.pdf,..\Dataset\ENGINEERING\49127329.pdf,native_pdfplumber,2,8488,ok,
ENGINEERING,50328713.pdf,..\Dataset\ENGINEERING\50328713.pdf,native_pdfplumber,2,9056,ok,
ENGINEERING,51588273.pdf,..\Dataset\ENGINEERING\51588273.pdf,native_pdfplumber,1,2847,ok,
ENGINEERING,54227873.pdf,..\Dataset\ENGINEERING\54227873.pdf,native_pdfplumber,2,6013,ok,
ENGINEERING,55595908.pdf,..\Dataset\ENGINEERING\55595908.pdf,native_pdfplumber,2,6473,ok,
ENGINEERING,55953734.pdf,..\Dataset\ENGINEERING\55953734.pdf,native_pdfplumber,2,5072,ok,
ENGINEERING,56691064.pdf,..\Dataset\ENGINEERING\56691064.pdf,native_pdfplumber,2,5872,ok,
ENGINEERING,60004873.pdf,..\Dataset\ENGINEERING\60004873.pdf,native_pdfplumber,1,2924,ok,
ENGINEERING,61579998.pdf,..\Dataset\ENGINEERING\61579998.pdf,native_pdfplumber,2,5261,ok,
ENGINEERING,62071407.pdf,..\Dataset\ENGINEERING\62071407.pdf,native_pdfplumber,2,5697,ok,
ENGINEERING,64468610.pdf,..\Dataset\ENGINEERING\64468610.pdf,native_pdfplumber,2,6151,ok,
ENGINEERING,64755882.pdf,..\Dataset\ENGINEERING\64755882.pdf,native_pdfplumber,2,4594,ok,
ENGINEERING,74236636.pdf,..\Dataset\ENGINEERING\74236636.pdf,native_pdfplumber,2,5490,ok,
ENGINEERING,77828437.pdf,..\Dataset\ENGINEERING\77828437.pdf,native_pdfplumber,2,6002,ok,
ENGINEERING,81125166.pdf,..\Dataset\ENGINEERING\81125166.pdf,native_pdfplumber,3,9259,ok,
ENGINEERING,82125182.pdf,..\Dataset\ENGINEERING\82125182.pdf,native_pdfplumber,2,4175,ok,
ENGINEERING,82246962.pdf,..\Dataset\ENGINEERING\82246962.pdf,native_pdfplumber,2,7509,ok,
ENGINEERING,86209934.pdf,..\Dataset\ENGINEERING\86209934.pdf,native_pdfplumber,2,6965,ok,
ENGINEERING,86828820.pdf,..\Dataset\ENGINEERING\86828820.pdf,native_pdfplumber,2,5157,ok,
ENGINEERING,90280583.pdf,..\Dataset\ENGINEERING\90280583.pdf,native_pdfplumber,2,6609,ok,
ENGINEERING,96029688.pdf,..\Dataset\ENGINEERING\96029688.pdf,native_pdfplumber,3,7816,ok,
FINANCE,10549585.pdf,..\Dataset\FINANCE\10549585.pdf,native_pdfplumber,2,5746,ok,
FINANCE,11441764.pdf,..\Dataset\FINANCE\11441764.pdf,native_pdfplumber,2,5893,ok,
FINANCE,11490673.pdf,..\Dataset\FINANCE\11490673.pdf,native_pdfplumber,2,4920,ok,
FINANCE,11877150.pdf,..\Dataset\FINANCE\11877150.pdf,native_pdfplumber,1,3296,ok,
FINANCE,12071138.pdf,..\Dataset\FINANCE\12071138.pdf,native_pdfplumber,3,10567,ok,
FINANCE,12858898.pdf,..\Dataset\FINANCE\12858898.pdf,native_pdfplumber,2,5409,ok,
FINANCE,14106638.pdf,..\Dataset\FINANCE\14106638.pdf,native_pdfplumber,2,8414,ok,
FINANCE,14181049.pdf,..\Dataset\FINANCE\14181049.pdf,native_pdfplumber,3,8988,ok,
FINANCE,14408510.pdf,..\Dataset\FINANCE\14408510.pdf,native_pdfplumber,2,4823,ok,
FINANCE,14413148.pdf,..\Dataset\FINANCE\14413148.pdf,native_pdfplumber,2,5956,ok,
FINANCE,14722634.pdf,..\Dataset\FINANCE\14722634.pdf,native_pdfplumber,2,7108,ok,
FINANCE,15011085.pdf,..\Dataset\FINANCE\15011085.pdf,native_pdfplumber,4,20024,ok,
FINANCE,15224503.pdf,..\Dataset\FINANCE\15224503.pdf,native_pdfplumber,2,5624,ok,
FINANCE,15717923.pdf,..\Dataset\FINANCE\15717923.pdf,native_pdfplumber,2,5230,ok,
FINANCE,15792052.pdf,..\Dataset\FINANCE\15792052.pdf,native_pdfplumber,2,5285,ok,
FINANCE,15891494.pdf,..\Dataset\FINANCE\15891494.pdf,native_pdfplumber,2,5453,ok,
FINANCE,16426777.pdf,..\Dataset\FINANCE\16426777.pdf,native_pdfplumber,2,8049,ok,
FINANCE,16449850.pdf,..\Dataset\FINANCE\16449850.pdf,native_pdfplumber,2,4936,ok,
FINANCE,17392859.pdf,..\Dataset\FINANCE\17392859.pdf,native_pdfplumber,2,6511,ok,
FINANCE,17775916.pdf,..\Dataset\FINANCE\17775916.pdf,native_pdfplumber,2,6434,ok,
FINANCE,17880988.pdf,..\Dataset\FINANCE\17880988.pdf,native_pdfplumber,2,7477,ok,
FINANCE,18024825.pdf,..\Dataset\FINANCE\18024825.pdf,native_pdfplumber,2,5121,ok,
FINANCE,18072085.pdf,..\Dataset\FINANCE\18072085.pdf,native_pdfplumber,2,6464,ok,
FINANCE,18636651.pdf,..\Dataset\FINANCE\18636651.pdf,native_pdfplumber,2,6938,ok,
FINANCE,18640927.pdf,..\Dataset\FINANCE\18640927.pdf,native_pdfplumber,2,6905,ok,
FINANCE,18975686.pdf,..\Dataset\FINANCE\18975686.pdf,native_pdfplumber,2,5651,ok,
FINANCE,19147603.pdf,..\Dataset\FINANCE\19147603.pdf,native_pdfplumber,2,4720,ok,
FINANCE,19243556.pdf,..\Dataset\FINANCE\19243556.pdf,native_pdfplumber,2,5720,ok,
FINANCE,19405513.pdf,..\Dataset\FINANCE\19405513.pdf,native_pdfplumber,2,4809,ok,
FINANCE,19540089.pdf,..\Dataset\FINANCE\19540089.pdf,native_pdfplumber,3,8281,ok,
FINANCE,20275356.pdf,..\Dataset\FINANCE\20275356.pdf,native_pdfplumber,2,4813,ok,
FINANCE,20705888.pdf,..\Dataset\FINANCE\20705888.pdf,native_pdfplumber,2,5352,ok,
FINANCE,20836112.pdf,..\Dataset\FINANCE\20836112.pdf,native_pdfplumber,2,3390,ok,
FINANCE,20880935.pdf,..\Dataset\FINANCE\20880935.pdf,native_pdfplumber,2,5316,ok,
FINANCE,20918464.pdf,..\Dataset\FINANCE\20918464.pdf,native_pdfplumber,3,6255,ok,
FINANCE,20969845.pdf,..\Dataset\FINANCE\20969845.pdf,native_pdfplumber,2,3833,ok,
FINANCE,20977412.pdf,..\Dataset\FINANCE\20977412.pdf,native_pdfplumber,2,7293,ok,
FINANCE,21912637.pdf,..\Dataset\FINANCE\21912637.pdf,native_pdfplumber,2,5584,ok,
FINANCE,22492537.pdf,..\Dataset\FINANCE\22492537.pdf,native_pdfplumber,2,5975,ok,
FINANCE,22622351.pdf,..\Dataset\FINANCE\22622351.pdf,native_pdfplumber,2,5295,ok,
FINANCE,22720697.pdf,..\Dataset\FINANCE\22720697.pdf,native_pdfplumber,2,5167,ok,
FINANCE,23354541.pdf,..\Dataset\FINANCE\23354541.pdf,native_pdfplumber,1,2083,ok,
FINANCE,23573064.pdf,..\Dataset\FINANCE\23573064.pdf,native_pdfplumber,2,5723,ok,
FINANCE,23955183.pdf,..\Dataset\FINANCE\23955183.pdf,native_pdfplumber,2,5518,ok,
FINANCE,24411323.pdf,..\Dataset\FINANCE\24411323.pdf,native_pdfplumber,1,3050,ok,
FINANCE,24530382.pdf,..\Dataset\FINANCE\24530382.pdf,native_pdfplumber,2,7223,ok,
FINANCE,24553863.pdf,..\Dataset\FINANCE\24553863.pdf,native_pdfplumber,2,5813,ok,
FINANCE,24611721.pdf,..\Dataset\FINANCE\24611721.pdf,native_pdfplumber,2,4864,ok,
FINANCE,24670867.pdf,..\Dataset\FINANCE\24670867.pdf,native_pdfplumber,2,9233,ok,
FINANCE,24833063.pdf,..\Dataset\FINANCE\24833063.pdf,native_pdfplumber,3,10886,ok,
FINANCE,24854026.pdf,..\Dataset\FINANCE\24854026.pdf,native_pdfplumber,1,3297,ok,
FINANCE,24967652.pdf,..\Dataset\FINANCE\24967652.pdf,native_pdfplumber,2,8864,ok,
FINANCE,25101183.pdf,..\Dataset\FINANCE\25101183.pdf,native_pdfplumber,2,7403,ok,
FINANCE,25330083.pdf,..\Dataset\FINANCE\25330083.pdf,native_pdfplumber,2,5235,ok,
FINANCE,25497147.pdf,..\Dataset\FINANCE\25497147.pdf,native_pdfplumber,2,5156,ok,
FINANCE,25678238.pdf,..\Dataset\FINANCE\25678238.pdf,native_pdfplumber,2,6803,ok,
FINANCE,26013403.pdf,..\Dataset\FINANCE\26013403.pdf,native_pdfplumber,2,5562,ok,
FINANCE,26231609.pdf,..\Dataset\FINANCE\26231609.pdf,native_pdfplumber,2,5389,ok,
FINANCE,26530575.pdf,..\Dataset\FINANCE\26530575.pdf,native_pdfplumber,2,10042,ok,
FINANCE,26750846.pdf,..\Dataset\FINANCE\26750846.pdf,native_pdfplumber,2,5139,ok,
FINANCE,26767199.pdf,..\Dataset\FINANCE\26767199.pdf,native_pdfplumber,2,5613,ok,
FINANCE,26961846.pdf,..\Dataset\FINANCE\26961846.pdf,native_pdfplumber,2,6495,ok,
FINANCE,27018361.pdf,..\Dataset\FINANCE\27018361.pdf,native_pdfplumber,2,5323,ok,
FINANCE,27330027.pdf,..\Dataset\FINANCE\27330027.pdf,native_pdfplumber,2,4888,ok,
FINANCE,27409087.pdf,..\Dataset\FINANCE\27409087.pdf,native_pdfplumber,4,9612,ok,
FINANCE,27789372.pdf,..\Dataset\FINANCE\27789372.pdf,native_pdfplumber,1,1879,ok,
FINANCE,27914096.pdf,..\Dataset\FINANCE\27914096.pdf,native_pdfplumber,2,5528,ok,
FINANCE,28396458.pdf,..\Dataset\FINANCE\28396458.pdf,native_pdfplumber,2,8286,ok,
FINANCE,28398216.pdf,..\Dataset\FINANCE\28398216.pdf,native_pdfplumber,2,4720,ok,
FINANCE,28522529.pdf,..\Dataset\FINANCE\28522529.pdf,native_pdfplumber,2,5613,ok,
FINANCE,28623782.pdf,..\Dataset\FINANCE\28623782.pdf,native_pdfplumber,3,7781,ok,
FINANCE,28724469.pdf,..\Dataset\FINANCE\28724469.pdf,native_pdfplumber,2,6941,ok,
FINANCE,28758002.pdf,..\Dataset\FINANCE\28758002.pdf,native_pdfplumber,2,5670,ok,
FINANCE,28973180.pdf,..\Dataset\FINANCE\28973180.pdf,native_pdfplumber,2,8758,ok,
FINANCE,29494962.pdf,..\Dataset\FINANCE\29494962.pdf,native_pdfplumber,2,5080,ok,
FINANCE,29612672.pdf,..\Dataset\FINANCE\29612672.pdf,native_pdfplumber,2,5652,ok,
FINANCE,29648950.pdf,..\Dataset\FINANCE\29648950.pdf,native_pdfplumber,2,4994,ok,
FINANCE,29998869.pdf,..\Dataset\FINANCE\29998869.pdf,native_pdfplumber,2,6808,ok,
FINANCE,31948488.pdf,..\Dataset\FINANCE\31948488.pdf,native_pdfplumber,2,5020,ok,
FINANCE,33685988.pdf,..\Dataset\FINANCE\33685988.pdf,native_pdfplumber,2,4774,ok,
FINANCE,34250007.pdf,..\Dataset\FINANCE\34250007.pdf,native_pdfplumber,2,5513,ok,
FINANCE,37931076.pdf,..\Dataset\FINANCE\37931076.pdf,native_pdfplumber,1,3042,ok,
FINANCE,38225199.pdf,..\Dataset\FINANCE\38225199.pdf,native_pdfplumber,2,6055,ok,
FINANCE,38441665.pdf,..\Dataset\FINANCE\38441665.pdf,native_pdfplumber,2,5124,ok,
FINANCE,38907798.pdf,..\Dataset\FINANCE\38907798.pdf,native_pdfplumber,2,5206,ok,
FINANCE,39295103.pdf,..\Dataset\FINANCE\39295103.pdf,native_pdfplumber,2,5059,ok,
FINANCE,39675895.pdf,..\Dataset\FINANCE\39675895.pdf,native_pdfplumber,2,5304,ok,
FINANCE,47410104.pdf,..\Dataset\FINANCE\47410104.pdf,native_pdfplumber,2,4864,ok,
FINANCE,48285304.pdf,..\Dataset\FINANCE\48285304.pdf,native_pdfplumber,2,3971,ok,
FINANCE,57088974.pdf,..\Dataset\FINANCE\57088974.pdf,native_pdfplumber,2,5286,ok,
FINANCE,58165257.pdf,..\Dataset\FINANCE\58165257.pdf,native_pdfplumber,2,5683,ok,
FINANCE,59450123.pdf,..\Dataset\FINANCE\59450123.pdf,native_pdfplumber,2,6368,ok,
FINANCE,59777056.pdf,..\Dataset\FINANCE\59777056.pdf,native_pdfplumber,2,5007,ok,
FINANCE,59818742.pdf,..\Dataset\FINANCE\59818742.pdf,native_pdfplumber,2,6358,ok,
FINANCE,59938965.pdf,..\Dataset\FINANCE\59938965.pdf,native_pdfplumber,1,2511,ok,
FINANCE,61634281.pdf,..\Dataset\FINANCE\61634281.pdf,native_pdfplumber,2,4063,ok,
FINANCE,62850928.pdf,..\Dataset\FINANCE\62850928.pdf,native_pdfplumber,2,5206,ok,
FINANCE,66741193.pdf,..\Dataset\FINANCE\66741193.pdf,native_pdfplumber,2,7001,ok,
FINANCE,69487178.pdf,..\Dataset\FINANCE\69487178.pdf,native_pdfplumber,2,4767,ok,
FINANCE,70541112.pdf,..\Dataset\FINANCE\70541112.pdf,native_pdfplumber,2,8164,ok,
FINANCE,72136463.pdf,..\Dataset\FINANCE\72136463.pdf,native_pdfplumber,2,7847,ok,
FINANCE,74512244.pdf,..\Dataset\FINANCE\74512244.pdf,native_pdfplumber,2,5321,ok,
FINANCE,74849878.pdf,..\Dataset\FINANCE\74849878.pdf,native_pdfplumber,1,2093,ok,
FINANCE,76454959.pdf,..\Dataset\FINANCE\76454959.pdf,native_pdfplumber,2,5420,ok,
FINANCE,77638654.pdf,..\Dataset\FINANCE\77638654.pdf,native_pdfplumber,2,5351,ok,
FINANCE,78229715.pdf,..\Dataset\FINANCE\78229715.pdf,native_pdfplumber,2,6043,ok,
FINANCE,81217013.pdf,..\Dataset\FINANCE\81217013.pdf,native_pdfplumber,3,8172,ok,
FINANCE,81677620.pdf,..\Dataset\FINANCE\81677620.pdf,native_pdfplumber,2,9487,ok,
FINANCE,84356308.pdf,..\Dataset\FINANCE\84356308.pdf,native_pdfplumber,2,9481,ok,
FINANCE,84373843.pdf,..\Dataset\FINANCE\84373843.pdf,native_pdfplumber,2,5256,ok,
FINANCE,86549455.pdf,..\Dataset\FINANCE\86549455.pdf,native_pdfplumber,2,2804,ok,
FINANCE,86595128.pdf,..\Dataset\FINANCE\86595128.pdf,native_pdfplumber,2,4890,ok,
FINANCE,88038965.pdf,..\Dataset\FINANCE\88038965.pdf,native_pdfplumber,2,6055,ok,
FINANCE,91564103.pdf,..\Dataset\FINANCE\91564103.pdf,native_pdfplumber,2,5883,ok,
FINANCE,92524964.pdf,..\Dataset\FINANCE\92524964.pdf,native_pdfplumber,2,5495,ok,
FINANCE,93653247.pdf,..\Dataset\FINANCE\93653247.pdf,native_pdfplumber,2,7064,ok,
FINANCE,95519832.pdf,..\Dataset\FINANCE\95519832.pdf,native_pdfplumber,1,2739,ok,
FINANCE,98513424.pdf,..\Dataset\FINANCE\98513424.pdf,native_pdfplumber,2,6994,ok,
FITNESS,10235429.pdf,..\Dataset\FITNESS\10235429.pdf,native_pdfplumber,2,6324,ok,
FITNESS,10268614.pdf,..\Dataset\FITNESS\10268614.pdf,native_pdfplumber,2,5387,ok,
FITNESS,10333051.pdf,..\Dataset\FITNESS\10333051.pdf,native_pdfplumber,2,8540,ok,
FITNESS,10428916.pdf,..\Dataset\FITNESS\10428916.pdf,native_pdfplumber,1,3597,ok,
FITNESS,10568350.pdf,..\Dataset\FITNESS\10568350.pdf,native_pdfplumber,2,4874,ok,
FITNESS,10816645.pdf,..\Dataset\FITNESS\10816645.pdf,native_pdfplumber,1,2860,ok,
FITNESS,10969918.pdf,..\Dataset\FITNESS\10969918.pdf,native_pdfplumber,2,4745,ok,
FITNESS,11130200.pdf,..\Dataset\FITNESS\11130200.pdf,native_pdfplumber,2,5280,ok,
FITNESS,11332602.pdf,..\Dataset\FITNESS\11332602.pdf,native_pdfplumber,2,5901,ok,
FITNESS,11522068.pdf,..\Dataset\FITNESS\11522068.pdf,native_pdfplumber,1,1340,ok,
FITNESS,12019284.pdf,..\Dataset\FITNESS\12019284.pdf,native_pdfplumber,2,5333,ok,
FITNESS,12092347.pdf,..\Dataset\FITNESS\12092347.pdf,native_pdfplumber,1,5789,ok,
FITNESS,12695799.pdf,..\Dataset\FITNESS\12695799.pdf,native_pdfplumber,2,4842,ok,
FITNESS,12791244.pdf,..\Dataset\FITNESS\12791244.pdf,native_pdfplumber,1,4100,ok,
FITNESS,12923795.pdf,..\Dataset\FITNESS\12923795.pdf,native_pdfplumber,2,8320,ok,
FITNESS,12938389.pdf,..\Dataset\FITNESS\12938389.pdf,native_pdfplumber,2,6947,ok,
FITNESS,13037145.pdf,..\Dataset\FITNESS\13037145.pdf,native_pdfplumber,1,2629,ok,
FITNESS,13367322.pdf,..\Dataset\FITNESS\13367322.pdf,native_pdfplumber,3,8116,ok,
